Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
1118,7,4,1,1,5,1,4,78,3,3,0,5,3,1,3,4,7,2,2,3,5,0,30,1,1,15,60,30,30,40,1,40,15,30,85,15,15,60,15,70,40,1
1119,6,3,1,1,3,1,4,26,6,14,13,1,0,5,1,1,0,1,1,3,25,0,30,99,69,80,92,41,60,85,100,50,41,95,100,86,78,76,91,100,71,1
1120,7,3,0,1,6,1,2,46,6,6,0,4,1,1,1,1,0,2,1,1,3,2,100,1,1,85,85,60,70,15,1,15,60,30,100,85,15,60,1,70,1,2
1121,7,3,2,1,4,1,4,56,1,9,9,5,3,1,1,1,0,1,1,2,23,0,70,60,50,70,85,70,70,85,85,60,70,70,85,85,60,85,85,85,70,2
1122,5,3,0,1,7,2,5,47,4,11,9,2,0,1,1,1,0,1,1,2,18,0,85,50,1,70,50,40,60,40,50,30,70,1,85,50,60,100,30,70,1,2
1123,7,3,1,1,3,1,5,58,1,12,10,1,0,1,2,4,1,1,1,3,26,0,28,50,74,2,70,17,51,61,51,81,43,50,50,50,0,80,32,31,12,3
1124,7,2,4,1,4,1,1,71,1,11,13,1,2,1,1,1,0,1,0,3,1,0,998,50,85,40,85,70,85,85,100,60,50,85,100,100,998,100,998,70,85,2
1125,6,3,0,1,6,1,1,59,1,10,10,1,0,1,1,1,0,1,2,4,15,0,69,16,40,40,59,60,92,59,50,40,60,30,84,73,78,69,50,40,2,2
1126,5,2,2,1,5,1,1,55,4,12,0,1,0,1,1,1,0,1,1,2,19,0,52,52,40,85,49,61,53,70,51,69,51,50,81,50,50,88,50,70,17,2
1127,3,3,0,1,4,1,2,62,4,9,0,1,2,1,1,1,0,1,1,2,13,0,100,40,40,40,60,40,70,40,40,40,60,0,100,0,60,100,40,60,40,2
1128,7,1,1,1,2,2,6,81,3,15,0,5,3,1,2,1,0,1,1,3,23,0,1,85,80,20,70,65,15,50,90,15,5,80,20,80,20,75,80,85,70,1
1129,7,3,0,1,6,2,1,54,1,14,8,1,3,1,1,1,0,1,1,2,24,0,70,40,30,15,100,85,85,85,100,30,85,50,85,100,70,100,40,85,30,3
1130,5,1,0,1,99,1,4,32,6,10,0,1,1,2,1,7,2,1,1,1,1,0,100,1,50,60,100,50,50,15,1,50,50,1,100,50,50,1,50,70,50,1
1131,7,2,0,1,4,1,8,0,4,10,0,1,2,1,1,1,0,1,0,2,5,0,52,77,50,52,85,46,49,52,87,17,81,92,85,85,41,100,85,100,76,1
1132,7,4,2,1,6,1,2,71,1,10,13,5,0,1,1,1,0,1,2,3,23,0,41,70,85,41,61,50,70,51,51,50,51,51,99,71,0,85,51,70,70,2
1133,3,4,0,1,3,2,1,25,6,14,13,1,0,1,1,1,0,1,1,1,22,0,52,88,89,57,68,60,67,57,87,60,53,83,74,92,87,71,89,73,88,1
1134,7,3,0,1,99,1,4,57,1,13,10,7,3,1,1,1,0,1,1,3,21,0,50,50,50,100,100,50,50,100,1,50,100,50,100,100,50,100,1,100,100,2
1135,6,3,0,1,99,2,8,60,1,11,14,1,0,1,0,4,0,1,1,2,17,0,16,71,85,79,85,50,24,72,85,25,50,85,86,50,1,84,85,85,100,1
1136,3,1,0,1,6,1,4,74,1,10,9,5,3,1,2,1,0,1,1,3,7,0,85,30,1,50,15,1,85,70,50,15,1,30,86,15,86,100,15,60,1,2
1137,7,2,1,1,99,2,8,39,1,9,9,1,2,1,1,1,0,1,1,1,12,0,1,100,85,70,60,20,1,60,100,40,60,60,65,85,20,70,100,100,60,1
1138,7,3,4,1,5,1,5,54,1,14,13,1,3,1,1,1,0,1,1,3,23,0,60,50,50,16,50,60,50,70,50,16,50,50,70,50,60,85,50,50,40,2
1139,7,2,2,2,4,1,4,28,6,13,0,1,3,1,1,1,0,1,1,4,28,0,99,1,1,37,82,99,99,86,85,16,99,15,99,99,97,100,1,1,1,2
1140,7,1,4,1,4,1,2,43,1,13,16,1,2,5,0,2,0,1,1,1,0,0,70,70,70,70,85,60,50,60,60,60,60,40,70,60,30,60,60,85,70,1
1141,6,1,0,1,6,1,1,54,1,16,16,1,2,1,1,1,0,1,1,2,21,0,51,32,18,52,52,50,71,71,51,52,51,1,85,52,61,85,31,62,1,2
1142,5,2,0,1,4,1,1,46,1,14,9,1,3,1,1,1,0,1,1,2,1,0,60,70,60,70,85,30,40,50,60,40,50,60,85,60,40,85,50,70,50,1
1143,5,3,0,1,6,2,8,30,6,13,0,1,3,1,1,1,0,1,1,2,15,0,50,30,15,15,50,50,50,30,50,30,50,50,50,50,50,85,40,50,15,2
1144,6,2,2,1,6,1,4,57,1,10,13,1,0,1,1,1,0,1,1,2,23,0,29,28,1,15,52,40,85,84,30,16,51,1,85,31,31,69,16,86,1,2
1145,7,3,0,1,99,1,4,77,4,6,0,5,1,1,1,1,0,2,2,3,12,0,998,50,50,50,70,40,50,40,1,50,85,30,70,998,15,60,998,60,15,2
1146,6,1,4,1,4,1,6,54,4,13,0,1,2,1,3,4,2,1,1,3,18,0,30,31,39,41,50,50,59,32,51,15,51,31,52,98,31,86,50,61,2,2
1147,7,2,2,1,6,2,1,77,1,14,5,5,3,1,1,1,0,1,2,3,26,0,100,1,50,60,100,100,100,60,50,60,85,70,100,85,100,100,50,100,1,2
1148,7,1,4,1,6,1,2,64,3,12,0,5,2,1,1,1,0,1,0,2,20,0,85,44,19,43,85,62,85,61,17,62,85,8,100,85,85,87,1,52,1,2
1149,3,3,0,1,4,1,2,21,6,9,9,1,3,5,3,1,0,1,1,1,7,0,50,50,60,60,50,60,50,50,30,50,40,40,85,30,15,70,40,15,60,2
1150,7,2,0,1,5,1,1,66,6,9,0,5,0,1,1,1,0,1,0,3,2,0,50,50,40,60,60,40,70,85,50,70,40,50,85,70,30,85,50,50,50,2
1151,7,3,2,1,7,1,2,66,4,9,0,1,0,1,1,1,0,1,2,2,14,0,85,50,50,0,60,60,60,50,50,50,60,50,85,100,50,85,50,85,70,2
1152,0,0,2,1,5,1,2,41,1,13,14,1,0,1,1,1,0,1,1,2,15,0,60,70,62,59,66,59,45,72,40,61,34,36,65,47,31,46,29,62,65,1
1153,7,2,0,1,99,1,5,26,1,10,10,4,3,2,1,1,0,1,1,1,5,1,40,100,100,50,100,85,100,70,100,40,50,100,70,100,50,30,100,60,100,1
1154,7,2,0,1,6,2,1,68,1,15,14,5,3,1,1,1,0,1,2,2,20,0,60,60,30,40,50,60,85,70,50,50,70,40,60,60,60,70,50,70,30,2
1155,7,2,0,1,6,1,4,56,1,10,13,1,0,1,3,1,0,1,1,3,26,0,42,51,31,73,78,47,72,60,51,30,61,40,100,72,51,100,50,85,2,2
1156,5,3,0,1,2,1,1,68,1,14,13,5,3,1,1,1,0,1,1,2,12,0,50,60,70,30,70,30,50,60,85,15,50,60,100,85,40,85,85,85,70,1
1157,3,3,0,1,7,1,2,35,1,10,7,1,0,1,1,1,0,2,1,3,13,0,85,15,30,50,85,50,50,50,30,30,50,40,100,85,60,85,15,70,1,2
1158,7,3,1,1,5,1,4,67,1,9,9,5,3,1,1,1,0,1,2,3,0,0,0,60,30,1,70,50,30,70,85,70,50,50,100,50,50,40,50,85,50,1
1159,4,4,2,1,6,1,1,90,3,9,0,5,2,1,3,1,0,1,2,3,2,0,30,50,31,50,60,50,70,30,40,40,50,40,60,59,60,60,50,60,50,2
1160,7,2,1,1,3,1,3,39,4,13,0,7,2,2,1,1,0,1,1,1,12,0,1,100,40,100,100,50,15,70,100,30,50,100,30,100,1,15,100,100,100,1
1161,5,4,1,1,3,2,2,32,1,12,13,1,3,1,1,1,0,1,1,1,23,0,15,15,70,30,30,60,60,60,70,60,60,40,50,50,1,50,50,70,15,2
1162,6,1,0,1,5,2,6,60,1,10,10,4,2,1,1,1,0,1,1,1,6,2,50,60,40,30,70,40,70,40,50,15,50,60,70,70,60,70,50,70,70,2
1163,3,4,1,1,99,1,5,37,1,11,13,1,0,2,3,1,0,1,1,2,17,0,51,31,50,50,78,40,51,51,7,51,51,42,92,84,39,70,1,51,51,1
1164,4,4,0,1,6,1,4,40,1,11,10,1,0,1,1,1,0,1,1,2,21,0,100,30,1,2,50,15,98,70,30,70,50,40,100,50,85,100,1,70,1,2
1165,6,3,2,1,6,1,5,32,1,10,9,1,2,1,1,1,0,1,1,4,23,0,99,51,16,50,100,99,99,100,41,41,99,16,98,97,99,99,30,98,2,2
1166,6,3,0,1,99,2,8,38,6,10,0,1,0,5,3,1,0,1,1,3,25,1,10,70,57,61,77,25,45,43,72,12,1,50,25,75,44,40,69,79,57,1
1167,5,3,1,1,4,1,6,37,1,16,14,1,3,1,1,1,0,1,1,2,28,0,1,60,70,40,70,85,30,85,85,70,85,60,85,100,30,70,70,100,60,1
1168,7,3,4,2,99,1,2,37,1,11,9,4,2,1,1,1,0,1,1,2,5,0,50,100,30,100,100,40,85,40,85,60,100,50,50,50,40,70,85,100,50,2
1169,7,2,4,1,2,2,1,55,4,14,13,1,0,6,1,1,0,1,1,2,26,0,30,80,70,55,75,40,45,85,90,45,45,70,75,70,40,70,90,85,90,1
1170,6,3,1,1,2,2,7,70,1,14,14,5,3,1,1,1,0,1,1,3,23,0,17,99,99,86,97,14,13,73,97,61,30,98,62,98,10,96,98,98,99,1
1171,1,5,0,1,6,1,5,31,1,12,12,1,0,0,1,1,0,1,1,2,19,0,70,1,15,30,60,40,70,40,50,80,15,40,85,85,50,85,50,70,40,2
1172,7,2,0,1,2,1,4,61,4,14,0,1,0,1,1,1,0,1,1,3,22,0,60,50,75,75,50,60,50,60,50,40,50,40,60,50,60,85,50,80,30,1
1173,2,4,0,1,3,1,7,39,1,11,9,1,0,2,3,4,4,1,1,1,7,0,100,999,85,85,85,100,85,100,50,100,100,60,100,70,50,100,15,100,100,1
1174,6,2,0,2,5,1,5,56,6,8,0,4,3,6,2,1,0,2,0,2,14,0,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,85,50,3
1175,7,1,0,1,7,1,5,0,1,10,8,1,3,5,2,0,0,1,1,2,0,0,50,15,15,16,50,50,98,50,40,41,50,15,85,85,60,70,2,50,16,2
1176,3,4,0,1,4,1,4,39,6,11,0,1,2,1,1,1,0,1,1,2,13,0,5,27,17,4,53,8,8,52,5,38,13,17,12,52,52,85,1,90,2,2
1177,7,1,1,1,4,1,4,79,3,10,0,5,2,5,3,1,0,1,2,1,10,0,1,50,50,50,100,50,50,50,0,50,1,50,100,50,50,100,0,50,100,1
1178,6,2,0,1,6,1,1,45,1,14,13,1,3,1,1,1,0,1,1,2,28,0,65,65,50,40,65,70,65,55,50,30,60,25,90,85,50,70,15,95,50,2
1179,6,1,2,1,7,1,5,53,1,13,14,1,3,1,1,1,0,1,1,2,25,0,95,30,1,15,95,60,100,50,1,50,60,25,95,100,100,100,1,50,30,2
1180,7,1,2,1,4,1,4,73,1,14,12,5,4,1,1,1,0,1,1,3,25,0,60,30,0,50,70,85,85,70,50,60,70,50,85,70,70,85,50,70,1,2
1181,4,2,0,1,5,1,2,72,3,13,0,5,0,2,1,1,0,1,2,2,14,0,50,70,50,70,0,30,70,60,50,70,50,70,85,0,1,60,0,100,70,1
1182,5,3,0,1,6,1,5,39,1,13,14,7,0,1,1,1,0,1,1,2,22,0,70,65,70,45,90,65,60,50,75,40,50,80,95,95,46,55,50,85,80,2
1183,7,1,2,1,6,1,2,73,1,12,9,5,3,1,2,1,0,1,2,2,20,0,60,50,30,30,60,70,100,60,50,40,50,50,70,50,70,70,40,70,30,2
1184,7,1,1,1,3,1,4,60,1,13,13,5,4,1,1,1,0,1,1,3,28,0,50,60,60,50,60,50,38,32,60,14,51,51,85,62,30,60,61,85,85,1
1185,5,3,0,1,6,1,4,38,1,12,9,1,3,1,1,1,0,1,1,2,24,0,50,70,50,70,70,50,70,50,85,50,70,70,70,70,50,85,85,70,40,2
1186,5,3,2,1,5,1,4,27,1,13,13,1,0,1,1,1,0,1,1,2,25,0,50,100,30,85,60,40,100,40,100,30,85,85,100,100,40,100,100,50,85,2
1187,7,1,0,1,2,1,4,23,6,12,0,1,0,5,1,1,0,1,1,1,3,0,40,100,100,100,100,70,15,100,10,60,100,100,100,100,1,85,100,100,100,1
1188,7,2,2,1,6,2,8,68,3,13,0,1,0,1,2,1,0,1,1,3,13,0,51,41,16,40,51,70,85,71,50,60,60,41,61,70,60,71,51,85,15,2
1189,3,3,0,1,6,1,2,69,1,8,10,1,0,1,1,1,0,1,1,4,16,0,60,15,1,30,100,85,85,15,50,30,50,40,100,70,70,100,40,70,15,2
1190,7,2,1,1,3,2,1,74,1,9,9,5,0,1,1,1,0,1,2,3,15,0,16,72,85,71,60,39,44,70,51,34,60,45,44,66,12,78,54,96,54,1
1191,7,1,0,1,2,1,7,53,4,15,0,6,0,1,1,1,0,1,1,2,11,0,15,85,100,70,85,1,30,70,100,30,40,85,40,100,15,85,100,100,100,1
1192,6,4,0,1,5,1,4,51,1,14,13,1,3,1,1,1,0,1,1,2,26,0,50,50,35,45,50,50,76,65,50,25,51,100,100,100,50,100,50,100,35,2
1193,7,3,1,1,3,2,6,49,1,14,13,1,3,1,1,1,0,1,1,1,26,0,30,70,70,50,70,60,40,70,100,50,70,85,40,85,15,70,70,85,100,1
1194,4,2,4,1,5,1,7,0,1,10,12,1,3,1,1,1,0,1,1,2,22,0,50,31,38,29,51,70,66,61,50,69,50,51,96,71,53,98,23,66,27,2
1195,7,2,0,1,6,1,2,81,1,13,9,1,2,1,1,1,0,1,2,3,18,0,99,41,31,39,86,70,99,31,1,31,85,41,0,100,100,100,1,71,1,2
1196,7,1,1,2,99,1,1,56,1,11,5,1,1,2,1,1,0,1,2,2,9,0,84,100,85,100,100,100,100,100,51,100,51,71,85,85,85,100,51,100,71,1
1197,1,4,1,1,1,2,8,59,4,14,0,1,0,1,3,4,4,1,1,2,14,0,7,98,100,70,95,69,56,54,98,54,73,70,74,100,54,69,100,95,81,1
1198,7,1,0,1,3,2,8,44,1,13,14,1,3,1,3,4,2,1,1,2,24,0,1,60,85,70,50,60,40,60,85,15,60,60,50,60,1,60,60,85,40,1
1199,5,3,4,1,6,2,8,64,4,10,12,1,0,1,1,1,0,1,1,2,15,0,50,100,70,61,85,31,70,60,70,40,50,61,70,70,30,85,70,70,70,1
1200,5,3,0,1,3,1,2,27,6,10,0,1,0,2,1,1,0,2,1,1,9,0,100,100,100,100,100,100,100,50,100,70,70,100,100,100,70,40,100,100,100,1
1201,7,3,2,1,99,1,1,77,1,13,14,5,3,1,3,4,4,1,1,2,0,0,70,50,1,50,70,70,85,15,60,30,85,55,100,85,1,100,60,70,1,2
1202,7,3,1,2,4,1,4,31,6,10,9,1,0,1,1,1,0,1,1,2,19,0,60,70,15,100,100,70,70,70,100,60,70,1,70,100,60,100,70,100,1,2
1203,7,2,4,1,6,1,4,56,6,15,0,1,0,3,3,4,4,1,1,4,9,0,50,70,40,85,100,70,100,85,70,85,85,85,100,70,85,70,50,85,70,2
1204,2,4,4,1,5,1,5,24,6,14,0,1,3,5,3,1,0,1,1,4,26,0,100,60,70,60,100,60,80,50,50,60,70,90,100,100,50,80,50,70,100,1
1205,7,1,2,1,6,1,1,61,1,10,9,1,0,1,1,1,0,1,1,2,24,0,45,50,40,90,70,60,98,95,71,70,70,50,100,85,50,85,45,100,50,2
1206,6,1,0,1,99,1,4,73,1,10,14,5,3,1,1,1,0,1,2,3,17,0,50,70,30,100,85,30,60,70,70,15,50,70,100,70,100,85,60,70,100,1
1207,7,4,2,1,6,1,5,51,2,11,14,1,2,1,1,1,0,1,1,2,21,0,70,50,15,60,70,70,85,1,50,30,50,30,100,50,50,100,50,85,1,2
1208,2,4,1,1,4,1,2,38,1,14,13,1,0,1,1,1,0,1,1,2,24,0,51,41,52,50,99,40,60,60,87,61,85,51,99,95,40,99,58,51,99,2
1209,4,3,4,1,3,1,5,23,6,13,0,1,3,3,3,1,0,1,1,2,21,0,80,75,40,60,85,40,60,75,90,25,65,90,90,90,40,70,70,80,60,3
1210,5,1,4,1,2,2,7,58,1,14,14,1,4,3,2,1,0,1,1,2,28,0,1,85,85,70,70,1,15,60,100,1,40,70,1,100,1,60,85,100,40,1
1211,5,3,0,1,6,1,2,49,1,13,11,1,0,1,1,1,0,1,1,2,26,0,100,15,30,40,85,60,100,85,50,45,50,30,100,100,70,100,40,70,30,2
1212,7,1,1,1,2,2,8,54,6,16,16,1,3,6,1,1,0,1,1,2,27,0,100,100,100,100,100,100,40,85,100,1,100,100,100,100,1,100,100,100,100,1
1213,4,3,4,1,4,1,6,56,2,13,13,1,4,1,1,1,0,1,1,2,27,0,40,50,50,30,50,30,50,50,50,40,50,50,50,50,30,60,50,100,60,2
1214,6,4,0,1,3,1,5,34,4,9,0,7,1,1,1,1,0,2,1,3,3,0,61,41,51,63,51,51,50,51,1,51,50,7,71,61,61,89,1,70,14,2
1215,1,4,2,1,6,1,2,41,4,14,0,1,2,1,1,1,0,2,1,3,5,0,0,0,15,0,85,40,100,0,0,85,60,0,100,100,0,100,0,60,0,2
1216,7,1,2,1,4,1,8,59,4,9,0,1,2,1,1,1,0,1,1,1,13,0,50,50,50,40,50,50,50,60,50,40,50,50,50,50,50,85,50,70,1,2
1217,7,2,4,1,3,1,8,59,6,12,0,1,0,3,2,1,0,2,1,1,15,0,50,85,70,60,85,15,50,85,70,40,50,70,50,85,1,70,50,100,85,1
1218,7,1,2,1,6,2,8,50,1,14,95,4,3,1,2,1,0,1,1,1,0,0,30,15,50,30,50,50,50,70,50,30,50,1,50,50,50,85,50,70,15,2
1219,5,3,2,1,5,1,4,22,6,13,0,1,0,1,1,1,0,1,1,1,26,0,50,51,66,52,59,51,56,45,84,40,56,80,70,82,51,84,61,78,46,1
1220,7,2,2,1,6,1,4,35,1,16,15,1,3,1,1,1,0,1,1,2,0,0,50,50,15,40,50,40,60,30,50,40,50,50,100,50,60,85,50,85,15,2
1221,7,2,0,1,5,2,5,64,4,10,10,1,2,1,1,1,0,1,2,1,6,0,42,41,42,41,51,51,61,70,32,41,61,71,61,60,41,61,30,50,41,2
1222,7,4,0,1,4,2,8,26,6,9,0,1,0,1,1,1,0,1,1,1,1,0,30,50,50,50,50,60,50,50,50,998,50,50,50,50,50,50,50,100,40,2
1223,7,2,2,1,6,1,4,85,1,11,14,5,4,1,3,4,1,1,2,4,24,0,70,1,15,15,50,50,70,50,50,40,50,30,70,50,70,85,15,50,1,2
1224,4,2,0,1,6,1,5,26,1,13,14,7,2,1,1,1,0,1,1,1,13,0,92,40,28,71,86,87,85,49,51,60,83,60,75,85,71,86,29,52,51,2
1225,7,2,0,1,6,1,4,76,1,14,9,5,3,1,1,1,0,1,1,2,19,0,70,15,30,40,100,40,85,70,60,30,30,40,85,85,60,70,60,85,15,2
1226,7,1,1,1,2,2,8,67,4,14,0,4,4,1,1,1,0,1,1,1,1,0,1,85,85,85,85,60,1,60,60,30,70,70,60,70,1,70,60,100,70,1
1227,7,3,4,1,4,1,1,76,4,10,0,5,0,1,1,1,0,1,1,3,8,0,50,40,70,40,85,60,60,70,50,40,60,50,100,85,50,85,50,50,50,2
1228,7,2,1,1,2,2,4,63,3,14,0,5,3,1,1,1,0,1,1,2,28,0,1,70,85,50,60,70,30,50,100,60,70,70,30,100,30,50,85,85,85,1
1229,7,1,0,2,7,1,2,51,1,10,10,6,1,1,1,1,0,1,1,3,2,0,100,50,1,1,100,50,100,60,50,40,100,40,100,100,100,85,1,100,1,2
1230,7,1,0,1,2,2,8,56,1,10,14,1,3,1,1,1,0,1,1,3,24,0,2,75,85,85,83,32,18,51,84,1,7,72,16,30,2,71,77,86,59,1
1231,5,3,0,1,99,2,2,68,6,13,0,5,0,3,3,1,0,1,2,3,25,0,40,50,30,50,60,15,70,50,50,1,50,60,60,50,60,85,50,60,1,2
1232,7,2,1,1,99,1,4,56,4,13,0,1,0,1,1,1,0,1,1,2,18,0,998,85,50,40,85,40,60,60,85,60,70,15,100,50,50,60,85,70,85,1
1233,7,3,0,1,6,1,1,72,1,9,14,5,0,1,1,1,0,1,1,3,17,0,70,60,15,60,60,70,85,70,50,70,85,60,100,70,85,85,70,85,50,2
1234,7,3,0,1,2,1,4,45,6,10,0,1,3,1,1,1,0,1,1,2,21,0,85,85,85,85,85,60,65,66,100,46,85,100,85,99,55,70,85,85,85,1
1235,3,4,0,2,6,1,2,33,6,13,0,1,0,1,1,1,0,1,1,1,15,0,70,40,30,50,40,50,85,60,85,60,50,85,85,85,50,100,50,70,60,2
1236,5,3,2,1,6,1,2,64,1,13,13,1,2,1,1,7,1,1,2,1,13,0,60,60,60,70,85,70,85,60,50,70,70,70,100,85,70,85,50,85,50,2
1237,2,4,1,1,5,1,4,29,1,10,9,1,2,1,1,1,0,1,1,2,17,0,1,60,40,50,60,15,85,50,100,50,40,85,85,100,50,70,100,70,50,2
1238,6,2,1,1,2,2,8,54,4,9,0,1,0,1,1,1,0,1,1,1,14,0,1,60,100,99,85,12,1,73,96,1,50,40,40,85,1,85,100,100,100,1
1239,7,1,1,1,2,1,5,60,1,13,13,1,3,2,1,1,0,1,1,2,25,0,1,50,90,60,70,30,1,15,70,15,50,70,50,50,1,15,70,78,50,1
1240,6,3,2,1,4,2,4,58,4,13,13,1,3,1,3,4,3,1,1,1,25,0,60,70,70,70,100,60,60,85,85,60,40,60,70,60,50,70,70,100,100,1
1241,4,2,1,1,99,2,4,24,6,13,0,1,3,1,1,1,0,2,1,1,11,0,26,90,75,27,66,76,39,43,86,38,53,78,45,74,67,87,78,93,75,3
1242,7,3,0,1,99,2,8,59,1,9,8,5,3,6,2,1,0,1,2,3,22,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2
1243,7,4,4,1,99,2,7,26,6,12,0,1,0,2,1,1,0,1,1,1,13,0,50,50,50,50,85,50,50,50,60,50,50,50,85,50,50,85,60,50,100,1
1244,6,3,1,1,6,1,1,74,1,13,13,5,3,1,1,1,0,1,1,3,10,0,60,40,40,50,60,70,70,60,60,40,60,60,85,60,50,85,50,60,60,2
1245,6,3,5,1,99,1,1,36,6,11,9,1,2,1,1,1,0,1,1,3,3,0,45,40,50,50,85,20,50,50,55,25,30,25,50,50,50,85,50,50,40,3
1246,2,3,0,1,99,1,1,26,6,12,0,1,2,2,1,1,0,1,1,1,6,0,79,96,53,91,87,55,36,45,93,35,49,57,94,50,65,74,87,82,0,1
1247,7,3,0,1,6,1,1,57,1,10,9,1,0,1,1,1,0,1,1,3,15,0,50,50,15,40,60,85,85,60,60,50,85,60,60,85,50,85,40,60,40,2
1248,7,1,0,1,99,1,2,76,4,10,0,6,0,2,1,1,0,1,0,1,7,0,50,50,50,85,85,85,50,70,50,85,70,50,100,70,50,85,50,70,75,1
1249,7,3,0,1,3,2,8,30,6,14,0,1,3,3,3,4,3,1,1,1,22,0,30,85,70,50,85,30,85,70,85,15,60,85,85,85,15,40,85,100,60,1
1250,4,3,1,1,3,1,7,28,6,12,0,1,0,3,3,1,0,1,1,1,9,0,25,60,40,65,60,20,20,50,60,20,20,70,40,60,50,35,60,100,60,4
1251,7,1,1,1,1,2,8,47,4,10,10,1,0,1,1,1,0,1,1,2,14,0,5,75,95,75,85,25,25,65,95,5,25,95,75,95,25,98,95,100,65,1
1252,7,2,0,1,7,1,2,72,1,14,13,5,0,1,1,1,0,1,1,3,21,0,100,40,1,1,70,40,100,70,1,15,50,1,100,50,70,100,30,60,40,2
1253,7,3,0,1,99,2,1,45,4,10,0,1,3,6,2,1,0,1,1,2,28,0,50,40,50,70,70,70,70,70,85,50,60,40,60,60,60,100,70,100,30,2
1254,7,4,0,2,6,1,4,63,3,3,0,1,3,5,1,1,0,2,1,1,2,0,85,60,70,70,85,70,60,70,70,70,60,60,70,85,50,60,60,85,50,1
1255,7,1,2,1,6,1,5,72,3,12,0,5,2,1,1,1,0,1,1,1,15,0,100,40,15,60,85,85,85,70,50,70,85,50,100,85,100,85,50,70,15,2
1256,7,1,2,1,6,2,8,76,3,95,0,1,0,1,1,1,0,1,2,3,15,0,98,2,52,32,0,70,87,97,100,3,60,43,0,98,51,87,51,63,2,2
1257,7,2,1,1,2,2,7,72,1,95,14,1,3,1,2,1,0,1,1,2,20,0,1,100,85,70,85,60,40,50,95,30,50,50,50,50,1,85,70,100,100,1
1258,7,2,2,1,5,1,5,62,1,9,14,1,3,1,1,1,0,1,1,2,23,0,70,50,30,30,70,40,60,50,50,40,40,50,70,50,50,70,50,60,30,2
1259,5,3,0,1,6,1,5,41,1,11,12,1,2,1,1,1,0,1,1,2,19,0,60,50,50,50,50,60,85,50,50,85,50,50,85,50,70,100,50,70,40,2
1260,7,4,1,1,99,2,4,37,6,13,9,1,2,5,1,1,0,1,1,1,17,0,41,50,51,60,50,2,40,62,72,40,1,51,51,50,51,41,51,70,40,1
1261,6,1,2,1,6,1,4,71,3,14,0,5,3,5,3,1,0,1,1,2,24,0,70,85,15,40,60,85,85,85,1,40,85,15,85,85,70,85,15,70,1,2
1262,2,3,0,1,99,2,5,20,6,11,0,1,2,1,0,4,3,1,1,1,8,0,77,44,51,77,71,92,76,66,1,59,79,1,92,1,54,100,8,80,1,2
1263,1,2,1,1,6,1,5,35,1,9,0,6,1,2,1,1,0,1,1,1,7,0,100,1,60,40,70,15,30,40,1,40,30,1,100,50,30,15,1,15,85,1
1264,7,2,0,1,99,1,4,59,6,8,0,5,3,2,1,1,0,1,1,2,12,0,50,50,50,100,70,50,50,50,50,40,50,70,60,70,40,50,50,50,50,1
1265,3,3,2,1,7,1,5,31,1,13,13,7,2,1,1,1,0,1,2,1,7,0,100,1,1,50,0,50,100,6,1,50,0,0,100,0,50,70,1,0,6,2
1266,6,3,4,1,4,1,4,55,1,5,5,1,1,5,3,4,3,1,0,1,5,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,3
1267,7,1,1,1,7,1,1,66,1,10,10,1,0,1,1,1,0,1,2,3,27,0,69,30,50,50,51,51,71,50,50,41,50,40,85,71,71,69,42,51,2,2
1268,7,3,4,1,99,1,4,87,3,9,0,5,0,1,2,1,0,1,2,4,5,0,60,50,50,50,70,40,70,70,50,50,50,40,70,60,40,70,50,50,50,2
1269,7,2,1,2,4,2,8,41,6,13,9,2,0,1,3,4,2,1,1,1,21,0,1,100,59,69,85,32,31,31,100,7,47,62,1,63,1,75,99,100,98,1
1270,5,3,1,1,2,2,4,20,6,10,0,8,3,5,2,1,0,1,1,4,23,0,15,97,99,61,85,31,29,70,99,16,19,73,40,52,5,62,87,100,61,1
1271,7,2,2,1,4,1,4,42,1,16,14,1,3,1,1,1,0,1,1,2,25,0,70,40,60,70,85,40,60,70,85,40,70,70,85,85,70,70,85,70,40,2
1272,7,1,2,1,99,1,5,35,1,10,10,1,3,1,1,1,0,1,1,2,20,0,100,50,20,50,50,80,60,50,50,85,50,35,100,100,80,100,50,60,1,2
1273,7,1,1,1,3,2,5,78,1,9,11,5,3,1,1,1,0,1,2,3,21,0,43,87,87,62,62,42,42,62,72,18,62,62,63,72,3,62,52,72,62,1
1274,5,2,4,1,3,2,4,48,1,16,14,1,0,1,1,1,0,1,1,2,16,0,16,69,71,56,79,44,34,64,56,53,43,46,82,91,7,90,56,53,56,1
1275,6,2,1,1,6,1,6,46,1,14,13,1,3,1,1,1,0,1,1,2,27,0,52,28,67,47,51,50,50,67,50,64,51,31,88,99,63,81,51,88,1,2
