Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,Vote
1591,3,3,4,1,3,2,4,54,1,10,13,1,3,1,1,1,0,1,1,3,24,1
1595,3,2,0,1,3,2,4,70,4,12,10,5,3,1,1,1,0,1,1,1,9,1
1596,1,3,0,2,1,2,8,41,6,9,13,1,2,1,1,1,0,1,2,2,9,1
1602,3,4,0,1,6,1,5,27,1,13,13,1,3,1,1,1,0,1,1,2,24,2
1618,2,2,4,1,6,2,2,67,1,10,9,5,0,1,1,1,0,1,1,3,23,2
1629,4,3,1,1,2,2,6,48,1,14,13,1,0,1,3,4,4,1,1,2,28,1
1630,3,2,1,1,4,2,4,26,6,14,0,1,2,5,3,1,0,1,1,4,15,1
1631,6,3,2,1,5,1,5,30,2,13,11,1,0,1,1,1,0,1,1,1,18,2
1647,7,1,0,1,2,1,5,72,4,10,0,5,2,2,1,1,0,1,1,1,0,1
1652,4,2,2,1,4,1,1,90,1,13,10,5,3,1,1,1,0,1,2,3,19,2
1653,1,3,4,1,2,2,8,55,4,10,0,1,3,1,1,1,0,1,1,2,17,1
1664,4,1,2,1,4,1,8,78,1,16,14,5,4,1,1,1,0,1,0,2,27,2
1671,2,2,4,1,1,2,8,34,1,13,13,1,0,1,1,1,0,1,1,2,26,1
1677,1,4,0,1,5,1,1,33,1,13,13,1,0,1,1,1,0,1,1,2,15,2
1687,3,1,0,1,2,0,7,0,6,15,0,1,3,2,1,1,0,0,1,2,13,1
1699,5,3,1,1,2,1,5,90,3,9,0,5,0,1,1,1,0,1,0,1,0,1
1700,2,2,1,1,3,1,2,63,3,9,0,1,2,2,1,1,0,1,1,2,12,1
1701,3,3,0,2,4,2,8,63,4,13,0,5,3,1,3,4,3,1,1,3,3,1
1708,7,4,2,1,99,1,2,29,1,9,0,1,3,1,1,1,0,1,1,3,13,2
1714,4,2,1,1,3,1,4,64,1,14,6,5,3,6,1,1,0,1,1,2,19,1
1722,4,3,0,1,99,1,2,21,6,11,0,1,3,2,1,1,0,1,1,4,15,1
1732,3,3,0,1,4,1,1,50,1,13,13,1,0,1,1,1,0,1,1,2,23,1
1738,5,3,0,1,6,1,2,73,1,10,13,5,0,1,1,1,0,1,1,2,17,2
1740,3,2,2,1,4,1,4,54,1,13,13,1,3,1,1,1,0,1,1,2,22,2
1743,4,4,1,1,99,1,5,42,6,9,9,7,1,1,1,1,0,2,0,2,6,1
1747,2,4,1,1,4,1,5,39,4,13,0,1,0,1,1,1,0,1,1,2,11,1
1752,5,4,2,1,6,2,1,77,1,13,13,1,3,1,1,1,0,1,2,4,23,2
1753,7,1,2,1,4,1,6,50,1,13,13,1,3,1,1,1,0,1,1,2,28,1
1759,7,3,0,1,5,1,1,64,6,13,0,5,3,1,1,1,0,1,1,3,13,2
1765,5,3,0,1,4,1,5,83,1,8,10,5,2,2,1,1,0,1,2,3,17,1
1778,4,4,4,1,1,2,8,20,6,8,0,4,0,1,1,1,0,1,1,4,25,1
1783,3,1,0,1,6,2,1,80,4,9,0,5,0,1,1,1,0,1,0,3,15,2
1786,6,3,0,1,3,1,7,62,1,10,14,7,0,3,3,4,3,1,1,1,19,1
1789,6,1,0,1,5,1,5,60,4,10,0,1,2,1,1,1,0,1,1,2,11,2
1792,3,4,0,1,4,2,4,63,1,9,10,5,3,1,1,1,0,1,1,3,23,1
1814,7,4,1,1,4,1,4,40,1,11,13,7,0,5,3,4,4,1,1,2,17,1
1827,6,4,0,1,99,1,5,22,6,9,0,8,0,2,1,1,0,1,1,2,15,2
1838,6,1,2,1,5,2,8,46,1,9,9,1,2,1,1,1,0,1,1,2,24,2
1859,4,2,0,1,4,1,2,58,1,10,10,4,3,1,1,1,0,1,1,2,25,2
1877,6,2,1,1,3,1,8,57,4,9,0,1,0,5,1,1,0,1,1,2,21,1
1888,2,1,1,1,1,1,6,37,1,13,14,1,0,1,1,1,0,1,1,1,22,1
1891,3,2,2,1,6,1,4,69,1,12,10,5,3,5,2,4,1,1,1,2,17,2
1897,6,2,0,1,2,1,8,53,6,16,0,4,3,1,1,4,1,1,1,1,12,1
1915,5,3,0,1,5,1,1,78,3,10,0,5,3,1,1,1,0,1,1,3,13,1
1918,5,3,2,1,5,1,1,72,1,12,9,5,0,1,1,1,0,1,0,2,25,2
1923,7,2,0,1,1,2,8,46,1,12,13,1,0,2,1,1,0,1,1,2,26,1
1945,5,1,0,1,3,1,4,71,6,10,0,1,2,1,1,1,0,1,0,1,18,1
1947,6,2,0,1,3,2,1,65,1,13,13,5,3,1,1,1,0,1,1,3,23,1
1958,6,2,0,2,3,1,2,55,6,11,0,4,2,1,1,1,0,1,1,4,3,2
1960,5,4,0,1,99,1,1,84,3,9,0,5,2,1,1,1,0,1,2,4,22,2
1976,4,1,4,1,1,2,8,65,6,11,0,1,0,0,1,1,0,1,1,3,21,1
1981,4,2,0,1,2,2,8,54,1,10,13,1,3,1,1,1,0,1,1,2,25,1
1991,1,4,0,1,4,1,4,56,1,10,9,6,2,1,3,4,1,1,1,2,12,2
1995,1,2,1,2,4,1,4,46,1,9,9,1,0,5,3,4,4,1,1,1,17,1
1996,2,3,2,2,4,1,1,60,4,13,0,1,0,1,3,4,2,1,1,2,11,2
2023,5,2,1,1,2,2,5,59,1,14,14,1,3,1,1,1,0,1,1,2,24,1
2031,3,3,1,1,3,2,8,73,1,10,10,5,1,1,3,4,4,2,1,1,11,2
2036,1,1,1,1,1,2,7,54,1,14,10,7,0,1,1,1,0,1,1,2,13,1
2037,4,3,0,1,4,1,4,52,1,13,14,1,4,1,1,1,0,1,1,2,27,1
2039,3,2,1,1,99,1,2,47,1,9,10,6,2,2,1,1,0,1,1,1,11,1
2043,5,1,2,1,3,1,1,55,1,14,14,4,0,6,2,1,0,1,1,2,28,1
2044,3,1,4,1,6,1,4,45,4,15,0,1,3,5,3,1,0,1,1,1,1,2
2061,2,4,0,1,99,1,5,57,1,9,10,7,0,1,1,1,0,1,0,3,16,2
2063,6,2,0,1,6,1,2,79,4,16,0,5,0,1,1,1,0,1,1,1,3,2
2081,1,3,0,1,3,2,8,34,1,13,15,1,3,1,1,1,0,1,1,2,27,1
2090,4,2,0,1,2,2,4,69,1,14,16,5,0,1,1,1,0,1,1,3,24,1
2091,6,3,2,1,99,2,5,49,1,9,9,1,2,1,1,1,0,1,1,2,15,2
2092,2,3,1,1,99,1,7,66,4,8,0,1,3,1,1,1,0,1,1,1,14,2
2095,4,3,0,1,2,2,4,29,1,14,15,1,3,1,1,1,0,1,1,1,27,1
2098,5,3,1,1,2,2,1,43,4,13,0,1,1,2,3,4,4,1,1,2,7,1
2099,6,1,2,1,6,2,4,56,1,12,13,1,0,1,1,1,0,1,1,2,18,2
2109,6,3,1,1,2,2,8,29,6,13,0,1,0,1,1,1,0,1,1,1,13,1
2115,2,1,4,1,4,1,1,63,6,13,0,1,0,1,1,1,0,1,1,2,22,1
2116,4,3,1,1,99,1,2,65,5,14,0,5,0,2,1,1,0,1,1,2,23,1
2149,2,3,1,1,4,1,7,76,3,9,0,5,2,2,3,4,3,2,0,1,2,1
2150,1,2,1,1,2,1,7,67,1,14,14,1,3,1,1,1,0,1,1,2,27,1
2155,7,3,1,1,4,1,5,21,6,10,0,1,0,5,1,1,0,1,1,4,22,1
2158,6,2,4,2,4,1,1,62,4,9,0,5,1,6,1,1,0,2,2,1,1,2
2163,5,2,1,1,4,2,4,46,4,9,0,1,2,5,3,4,4,1,1,1,1,1
2173,7,4,0,1,5,1,5,31,1,15,15,1,4,1,1,1,0,1,1,2,28,1
2176,3,3,0,1,6,1,2,85,3,14,0,5,3,1,1,1,0,1,2,3,13,2
2180,1,4,1,1,4,1,1,89,6,9,0,5,0,2,2,1,0,2,0,1,7,1
2185,5,2,1,1,4,1,4,58,1,13,14,1,0,1,1,1,0,1,1,2,23,1
2189,3,2,0,2,1,2,5,45,6,13,0,1,0,1,1,1,0,1,1,4,11,1
2218,2,2,4,1,99,1,4,76,3,10,0,5,0,1,1,1,0,2,0,1,15,2
2219,4,3,2,1,6,1,4,52,1,13,13,1,3,1,1,1,0,1,1,2,25,2
2230,2,4,4,1,5,2,4,39,1,14,13,1,4,1,2,4,2,1,1,2,28,2
2236,1,3,0,2,3,2,5,24,6,9,0,1,2,1,2,1,0,1,0,1,6,1
2247,1,4,0,1,5,1,1,24,6,13,0,1,0,1,1,1,0,1,1,1,13,2
2249,2,4,2,1,5,1,2,19,6,10,0,4,3,1,1,1,0,1,1,2,24,1
2253,6,3,1,1,4,1,4,66,1,10,14,5,3,1,1,1,0,1,1,3,24,1
2262,1,3,1,1,4,1,4,36,6,9,9,1,0,1,1,1,0,1,1,1,10,1
2277,3,2,1,1,3,2,5,34,4,13,0,1,3,1,3,4,4,1,1,1,17,1
2296,3,2,0,1,4,2,2,86,3,10,0,5,3,6,1,1,0,1,1,1,15,1
2311,3,2,1,1,1,2,8,76,4,14,0,5,3,1,1,1,0,1,1,2,16,1
2315,7,3,0,1,3,1,5,70,1,10,13,5,1,6,1,1,0,2,0,1,12,1
2321,3,2,0,1,4,1,4,67,6,13,0,5,3,5,1,1,0,1,0,3,13,1
2337,1,3,1,2,99,1,7,26,6,11,0,8,0,3,3,4,3,1,1,4,21,1
2341,6,1,4,1,2,1,1,67,1,14,13,5,3,1,1,1,0,1,1,2,23,1
2343,4,2,2,1,6,1,2,38,1,13,13,1,2,1,1,1,0,1,1,2,18,2
2358,5,3,2,1,6,1,5,58,1,10,10,1,2,1,1,1,0,1,1,3,11,2
2368,3,1,0,1,99,1,4,60,1,13,14,1,0,1,1,1,0,1,1,3,25,1
2403,5,1,1,1,3,2,8,54,1,13,13,1,3,1,1,1,0,1,1,2,28,1
2407,1,2,0,1,5,1,2,65,3,9,0,1,0,1,1,1,0,1,1,1,13,1
2409,4,2,1,1,2,2,8,58,1,14,14,1,0,1,1,1,0,1,1,1,16,1
2410,4,4,1,1,1,1,4,41,1,14,14,1,0,1,1,1,0,1,1,2,26,1
2411,2,1,1,1,3,2,6,60,1,16,16,1,3,1,1,1,0,1,1,2,27,1
2418,3,1,0,1,2,1,1,62,4,14,0,1,0,1,1,1,0,1,1,1,10,1
2428,7,3,0,2,7,1,2,0,1,10,8,1,0,5,2,1,0,1,1,2,9,2
2429,1,1,1,1,2,2,8,34,1,15,15,1,0,1,1,1,0,1,1,2,25,1
2446,7,2,0,1,99,1,2,50,4,13,0,1,0,2,1,1,0,1,1,1,19,1
2458,1,2,1,1,2,2,4,19,6,9,0,1,2,1,1,1,0,1,1,1,11,1
2459,4,2,0,1,99,1,2,65,1,9,9,5,0,1,1,1,0,1,1,1,11,2
2467,3,2,0,1,4,1,1,70,1,13,15,5,3,1,1,1,0,1,1,2,19,1
68,5,1,1,1,2,2,8,52,1,12,11,1,3,1,1,1,0,1,1,2,24,1
138,7,2,1,1,4,1,4,62,4,13,0,1,3,1,1,1,0,2,1,1,28,1
700,2,2,4,1,2,2,8,33,1,15,14,1,0,1,1,1,0,1,1,1,21,1
1069,3,3,0,1,6,1,1,59,1,10,10,1,0,1,1,1,0,1,2,4,15,2
1087,7,2,2,1,6,1,4,57,1,10,13,1,0,1,1,1,0,1,1,2,23,2
1139,6,4,1,1,1,2,8,59,4,14,0,1,0,1,3,4,4,1,1,2,14,1
1204,2,1,1,1,7,1,1,66,1,10,10,1,0,1,1,1,0,1,2,3,27,2
1219,4,2,2,1,6,1,1,59,1,14,14,1,3,1,1,1,0,1,1,2,28,2
1316,5,1,1,1,2,2,8,67,6,14,0,5,0,1,1,1,0,1,1,2,22,1
1725,3,1,1,1,4,1,7,0,1,14,14,1,0,3,3,4,3,1,1,2,28,1
2283,4,3,0,1,4,2,8,58,1,10,10,1,2,1,1,1,0,1,1,2,19,2
2357,5,4,4,1,3,2,1,25,6,13,0,1,3,1,1,1,0,1,1,1,14,1
629,7,3,0,1,5,2,8,53,1,10,10,1,0,1,1,1,0,1,1,1,19,2
659,6,1,4,1,4,2,5,27,6,13,13,1,3,1,1,1,0,1,1,1,13,2
782,6,3,4,2,4,2,5,39,1,6,7,1,2,1,1,1,0,2,1,1,7,2
1648,2,2,1,1,3,2,5,89,1,13,13,5,0,1,1,1,0,1,0,3,12,1
2147,3,2,4,1,4,1,1,55,4,13,0,4,3,1,1,1,0,1,1,2,26,1
49,3,2,1,1,1,2,6,63,1,15,13,1,0,1,1,1,0,1,1,1,26,1
424,2,2,2,1,6,2,8,61,1,14,13,5,3,1,1,1,0,1,2,2,21,2
644,4,1,1,1,2,2,8,59,1,12,12,1,2,1,1,1,0,2,1,1,15,1
1569,1,1,0,1,2,2,8,56,1,11,10,1,0,1,2,1,0,1,2,3,20,1
2034,6,1,2,1,6,1,7,82,1,14,10,5,3,1,1,1,0,1,1,2,24,2
522,2,2,2,1,4,2,1,84,1,13,10,5,3,1,1,1,0,1,2,3,18,1
678,4,1,4,1,4,2,8,18,6,12,0,1,3,5,1,1,0,1,1,4,1,1
910,3,1,4,1,1,2,8,56,1,15,15,1,4,6,1,1,0,1,1,2,28,1
1313,1,2,2,1,6,2,8,78,1,16,16,5,3,3,3,4,2,1,0,3,28,2
1373,5,3,2,1,5,1,4,32,1,13,13,1,3,1,1,1,0,1,1,2,23,2
1476,6,1,1,1,1,2,1,28,1,14,13,1,3,1,1,1,0,1,1,2,15,1
1512,7,4,4,1,4,1,5,32,1,10,9,7,3,1,3,4,4,1,1,2,15,2
2156,1,4,2,1,4,1,2,34,1,13,14,1,3,1,1,1,0,1,1,2,21,1
568,4,2,0,1,4,1,1,0,1,8,12,5,3,1,1,1,0,1,2,3,23,2
825,1,3,0,1,4,1,5,27,1,10,14,1,3,6,1,1,0,1,1,1,14,1
1272,4,2,4,1,3,2,4,26,6,13,0,1,3,1,1,1,0,1,1,1,15,1
1919,6,3,1,1,99,1,5,50,4,11,0,6,3,5,3,2,0,1,1,1,1,1
141,5,1,0,1,5,1,2,56,5,13,0,1,3,6,1,1,0,1,1,1,14,1
1207,2,3,1,1,2,2,4,20,6,10,0,8,3,5,2,1,0,1,1,4,23,1
1210,2,1,1,1,3,2,5,78,1,9,11,5,3,1,1,1,0,1,2,3,21,1
2135,5,1,0,2,1,2,8,24,6,9,0,1,1,2,1,1,0,2,1,1,3,1
307,2,4,1,2,99,1,2,32,1,10,13,7,0,4,1,1,0,1,1,2,14,2
491,4,3,0,1,4,2,1,0,0,14,0,1,0,0,0,0,0,1,0,0,0,1
533,2,3,0,1,4,1,4,57,6,11,0,5,3,1,1,1,0,2,0,3,6,2
736,1,3,0,1,5,1,6,51,1,14,13,1,4,1,2,1,0,1,1,3,26,1
775,4,4,4,2,2,2,8,23,6,13,0,1,3,1,1,1,0,1,1,1,3,1
967,7,3,4,1,99,1,4,31,4,10,8,1,2,1,1,1,0,2,0,3,14,2
1162,7,2,0,1,5,2,5,64,4,10,10,1,2,1,1,1,0,1,2,1,6,2
1280,7,2,1,1,99,1,4,30,6,9,0,6,0,2,1,1,0,1,1,4,11,1
1307,5,3,4,1,3,2,8,39,1,10,11,1,0,1,1,1,0,1,1,2,19,1
1781,7,1,1,1,2,1,1,59,4,7,0,5,3,1,1,1,0,1,1,2,15,1
2058,2,2,0,1,4,2,8,48,1,13,13,1,0,1,1,1,0,1,1,2,25,1
2335,3,2,1,1,2,1,1,19,6,9,0,8,1,1,1,1,0,1,1,4,11,1
12,5,2,1,1,3,2,8,53,1,15,16,1,0,3,3,1,0,1,1,2,28,1
19,7,2,2,1,4,1,2,27,6,10,0,1,0,1,1,1,0,1,1,1,14,2
55,4,3,0,2,4,1,2,54,3,10,0,4,1,2,1,1,0,2,1,1,1,1
88,2,3,2,1,6,1,5,57,1,10,12,1,0,1,1,1,0,1,1,2,1,2
95,6,2,1,1,4,2,4,52,1,16,16,1,0,1,1,1,0,1,1,2,27,1
115,7,3,1,1,4,1,4,36,1,11,10,1,3,1,1,1,0,1,1,2,17,1
131,3,3,2,1,4,1,5,82,4,15,0,5,3,1,3,1,0,1,2,3,12,2
136,5,4,0,1,5,1,1,27,6,13,0,1,0,1,1,1,0,1,1,3,14,2
151,5,3,0,1,99,1,1,66,3,11,0,6,3,6,1,1,0,2,1,3,5,1
178,1,4,1,1,99,0,2,27,6,11,0,1,2,2,1,1,0,1,1,1,8,1
196,3,1,1,1,2,0,6,87,6,16,0,5,3,1,3,1,0,1,0,3,1,1
206,7,3,4,2,2,1,2,32,1,14,14,1,0,1,1,1,0,1,1,2,20,1
240,2,3,4,1,4,2,1,70,3,11,0,5,0,1,3,4,3,1,0,4,3,1
271,5,0,1,1,2,2,8,31,6,10,0,1,1,5,2,1,0,2,1,1,2,1
285,4,4,2,1,6,1,5,44,6,13,0,1,0,1,1,1,0,1,1,2,23,2
309,3,2,1,1,4,1,1,34,1,12,9,1,0,1,1,1,0,1,1,1,24,1
331,5,4,2,1,6,1,5,40,1,9,13,7,0,1,1,1,0,1,1,2,18,2
401,5,2,1,1,1,1,7,23,6,10,13,1,0,1,2,1,0,1,1,1,5,1
425,7,1,1,1,2,2,7,49,6,16,0,1,0,1,1,1,0,1,1,1,24,1
435,1,1,0,1,99,1,4,61,3,9,0,1,0,2,1,1,0,2,2,1,7,1
446,4,1,4,1,2,2,1,66,6,15,0,5,0,1,1,1,0,1,1,3,28,1
490,4,4,1,0,99,1,8,60,6,13,0,6,2,1,1,1,0,2,2,2,2,2
512,4,3,0,1,4,1,2,41,1,14,13,1,3,2,2,1,0,1,1,1,26,1
534,1,3,1,1,1,2,8,36,1,14,16,1,3,1,1,1,0,1,1,2,24,1
542,7,1,0,1,99,1,4,66,1,8,13,5,2,2,1,1,0,1,1,2,0,1
545,1,2,2,1,6,1,1,53,1,13,13,1,0,6,1,1,0,1,1,3,26,2
549,3,3,1,1,3,1,2,36,6,10,10,7,3,5,3,1,0,1,1,1,17,1
558,1,3,1,1,99,2,4,50,1,9,10,1,2,1,1,1,0,1,1,2,27,2
560,6,2,0,1,99,1,2,50,0,10,10,1,0,2,1,1,0,1,1,0,1,1
562,4,3,1,1,4,2,4,65,1,10,10,5,0,1,1,1,0,1,1,3,9,1
565,4,2,0,2,3,2,8,56,6,11,0,1,2,1,1,1,0,1,1,2,17,2
586,2,3,4,1,2,2,8,22,6,13,0,1,3,1,1,1,0,1,1,4,18,1
592,5,2,1,1,2,2,6,59,1,13,14,1,3,1,1,1,0,1,1,3,25,1
596,4,3,0,1,2,1,8,68,1,10,7,1,2,1,1,1,0,1,0,3,16,1
654,4,3,0,1,4,2,8,20,6,13,0,8,3,1,2,1,0,1,1,1,2,1
676,2,3,0,1,3,1,5,39,6,10,0,1,2,2,1,1,0,1,1,1,9,1
682,1,3,0,1,3,1,2,52,1,13,13,1,3,1,1,1,0,1,1,2,26,1
684,7,3,1,1,3,2,4,28,6,14,0,1,0,5,1,2,0,1,1,1,14,1
703,5,1,0,1,1,1,4,71,4,13,0,5,3,5,1,1,0,2,2,3,14,1
714,7,3,1,1,1,2,8,35,3,14,0,1,3,3,3,4,4,1,1,1,21,1
718,4,1,1,1,2,1,1,55,1,16,14,1,0,1,1,1,0,1,1,3,23,1
740,1,2,0,1,5,1,7,59,1,10,12,1,2,1,1,1,0,1,2,3,20,2
756,1,2,1,1,2,2,8,45,1,10,10,1,2,1,1,1,0,1,1,2,8,1
820,3,3,0,1,4,2,8,34,6,10,0,1,0,1,1,1,0,1,2,1,19,1
821,3,3,0,1,4,1,1,50,3,14,0,1,3,1,2,1,0,1,1,2,23,2
845,5,1,1,1,3,1,5,47,1,13,10,1,2,1,1,1,0,1,1,2,24,1
848,1,2,1,1,99,2,4,34,1,9,9,7,2,1,1,1,0,1,1,3,9,1
853,6,1,2,1,6,1,4,0,4,14,0,6,3,1,1,1,0,1,1,1,15,2
871,7,3,0,1,3,1,5,31,1,14,14,1,3,3,2,1,0,1,1,2,28,1
872,3,3,1,1,3,1,5,18,6,9,0,1,0,1,1,1,0,1,1,1,18,1
897,3,2,1,1,4,2,8,59,4,14,0,1,2,1,1,1,0,1,2,2,15,1
913,1,2,1,1,4,1,2,44,4,11,0,1,0,2,1,1,0,1,1,1,21,1
923,6,1,2,1,5,2,2,66,6,13,13,5,0,2,1,1,0,1,1,2,27,2
941,3,2,4,1,4,1,1,33,1,13,14,1,0,1,1,1,0,1,1,1,22,1
947,4,3,0,1,4,2,1,31,6,10,0,1,0,1,1,1,0,1,1,1,14,2
1012,2,3,1,1,4,1,4,19,6,9,0,8,2,5,3,1,0,1,1,2,7,1
1037,7,3,0,2,99,1,2,59,5,9,8,1,2,2,1,1,0,1,2,3,7,1
1052,5,3,4,1,4,1,8,32,1,14,10,1,3,1,1,1,0,1,1,2,24,2
1056,7,2,0,1,5,2,7,59,4,10,0,1,2,1,1,1,0,1,1,1,19,2
1062,3,1,2,1,7,2,1,40,1,15,15,1,0,1,1,1,0,1,1,2,27,2
1063,1,4,1,1,5,1,4,78,3,3,0,5,3,1,3,4,7,2,2,3,5,1
1083,2,1,4,1,4,1,2,43,1,13,16,1,2,5,0,2,0,1,1,1,0,1
1088,2,3,0,1,99,1,4,77,4,6,0,5,1,1,1,1,0,2,2,3,12,2
1102,1,4,2,1,6,1,1,90,3,9,0,5,2,1,3,1,0,1,2,3,2,2
1123,2,2,0,1,5,1,2,72,3,13,0,5,0,2,1,1,0,1,2,2,14,1
1126,5,1,1,1,3,1,4,60,1,13,13,5,4,1,1,1,0,1,1,3,28,1
1140,3,1,0,1,3,2,8,44,1,13,14,1,3,1,3,4,2,1,1,2,24,1
1151,2,1,4,1,2,2,7,58,1,14,14,1,4,3,2,1,0,1,1,2,28,1
1154,4,3,4,1,4,1,6,56,2,13,13,1,4,1,1,1,0,1,1,2,27,2
1173,4,2,1,1,99,1,4,56,4,13,0,1,0,1,1,1,0,1,1,2,18,1
1192,4,4,0,2,6,1,4,63,3,3,0,1,3,5,1,1,0,2,1,1,2,1
1226,6,4,0,1,5,1,2,26,1,10,10,1,0,1,1,1,0,1,1,1,11,2
1264,2,3,2,1,5,1,2,20,6,12,0,1,0,1,1,1,0,1,1,4,26,2
1302,3,3,4,1,3,2,8,68,1,14,14,5,0,5,3,4,4,1,1,3,0,1
1310,4,1,1,1,2,2,6,75,3,12,0,5,3,1,1,1,0,1,2,3,11,1
1315,5,2,0,1,3,2,1,43,4,13,10,1,0,1,1,1,0,1,1,3,22,2
1340,4,1,0,1,3,2,4,35,1,13,13,1,3,1,1,1,0,1,1,2,24,1
1354,4,1,1,1,4,2,8,71,4,14,0,5,3,1,1,1,0,1,0,3,8,1
1416,5,2,0,1,4,1,4,0,0,11,0,1,0,5,1,1,0,2,2,2,19,1
1423,2,2,2,1,99,2,2,43,4,12,0,1,3,1,1,1,0,1,1,2,18,2
1446,7,2,0,1,99,1,1,67,1,10,13,5,4,1,1,1,0,1,1,3,21,2
1452,3,2,1,1,3,1,1,58,1,11,12,1,0,1,1,1,0,1,1,2,25,1
1478,1,3,0,1,5,1,4,53,6,13,0,1,2,1,3,4,4,1,1,3,19,2
1492,2,3,0,1,5,1,7,47,1,14,13,1,0,3,3,4,4,1,1,2,25,1
1495,3,1,0,1,4,2,1,51,1,12,13,1,0,1,1,1,0,1,1,2,24,1
1513,1,3,2,1,5,2,2,0,1,13,13,1,3,1,1,1,0,1,1,2,25,2
1529,6,3,1,1,2,2,7,62,1,14,9,4,3,2,1,1,0,1,1,2,17,1
1535,3,3,2,1,4,1,1,51,1,10,10,1,2,1,1,1,0,1,1,3,12,1
1548,2,1,0,1,4,1,4,62,1,10,10,5,3,1,1,1,0,1,2,2,15,1
1559,2,3,0,1,6,1,5,59,4,13,0,2,2,1,1,1,0,1,1,4,0,2
1577,7,1,1,1,1,1,6,40,1,16,15,1,4,1,1,1,0,1,2,2,28,1
1578,1,1,1,1,2,2,1,54,1,14,15,7,4,1,1,1,0,1,1,3,28,1
1582,5,2,2,1,99,2,4,55,1,13,14,7,0,1,1,1,0,1,1,3,20,2
1589,2,1,0,1,99,1,5,80,1,10,10,5,3,1,1,1,0,1,0,2,16,2
1673,6,3,1,1,5,1,5,52,1,10,14,7,4,1,1,1,0,1,1,3,0,1
1693,5,2,1,1,4,2,4,55,4,13,0,1,0,2,1,1,0,1,1,1,26,1
1694,7,2,1,1,2,2,7,68,3,16,0,5,3,1,1,1,0,1,1,1,20,1
1809,6,3,1,1,2,2,8,23,6,10,0,1,0,6,3,1,0,1,1,4,28,1
1810,3,3,2,1,6,1,1,50,1,9,10,1,0,1,1,1,0,1,1,1,19,2
1821,1,3,2,2,6,1,5,38,1,7,7,1,0,5,1,2,0,1,1,2,1,2
1831,6,3,0,2,5,1,4,26,4,13,0,6,0,1,1,1,0,1,1,1,1,1
1833,1,4,1,1,5,2,8,41,6,7,0,6,1,1,1,1,0,1,2,1,2,1
1844,4,3,4,1,5,2,8,59,1,10,6,1,3,1,1,1,0,1,1,2,24,1
1851,1,4,0,1,4,1,4,57,3,11,0,1,3,1,1,1,0,1,2,3,19,1
1881,7,2,0,1,99,1,2,50,1,10,10,1,3,2,1,1,0,1,1,2,17,1
1886,2,3,0,1,6,1,5,38,6,10,0,1,0,2,1,1,0,1,1,1,1,1
1929,5,1,0,1,99,1,2,90,4,10,0,5,0,2,1,1,0,2,2,3,11,1
1930,4,5,0,1,6,2,8,49,1,10,13,6,3,1,1,1,0,1,1,2,27,2
1957,3,2,4,1,5,1,1,69,4,13,0,5,0,6,1,1,0,1,1,4,14,2
1962,2,3,0,1,99,1,5,51,1,10,10,1,0,2,1,1,0,1,2,4,7,1
1994,1,1,1,1,2,2,4,54,1,14,14,1,0,1,1,1,0,1,2,1,25,1
2015,4,1,1,1,1,1,1,65,1,14,11,1,3,1,1,1,0,1,1,2,17,1
2024,4,1,5,1,2,2,8,65,4,13,0,1,3,1,1,1,0,1,1,2,25,1
2054,4,3,0,1,7,1,5,31,6,13,0,1,0,1,1,1,0,1,1,3,14,2
2065,7,3,1,1,1,2,8,35,1,14,10,1,0,1,1,1,0,1,1,2,19,1
2073,3,3,0,1,1,2,8,34,6,14,0,1,0,1,1,1,0,1,1,2,12,1
2089,3,2,1,1,2,2,8,27,2,10,10,1,0,1,1,1,0,1,1,1,19,1
2100,2,1,2,1,6,1,4,78,6,10,0,5,3,1,1,1,0,1,2,1,10,2
2101,3,4,2,1,99,1,7,73,4,10,0,1,2,1,1,1,0,1,1,2,21,2
2114,2,3,0,2,99,2,5,35,6,5,0,7,2,2,1,1,0,1,1,3,1,1
2121,7,1,2,1,4,1,5,38,6,11,14,1,0,1,1,1,0,1,1,1,3,2
2123,1,1,2,1,4,2,1,73,3,14,0,5,3,1,1,1,0,1,1,3,24,1
2127,6,3,1,1,6,1,2,52,5,10,0,1,3,5,1,1,0,1,1,3,18,1
2130,3,3,1,1,99,2,8,25,6,13,0,1,3,6,2,4,3,1,1,1,19,1
2154,7,2,0,1,4,1,4,55,1,14,13,1,3,5,3,4,4,1,1,2,28,1
2170,7,4,4,1,2,2,8,35,2,13,14,8,0,5,2,3,0,1,1,1,19,1
2187,7,2,4,1,4,1,7,45,1,13,9,1,4,1,3,1,0,1,1,2,28,1
2212,3,1,1,1,2,1,6,58,2,14,14,1,0,1,1,1,0,1,1,2,27,1
2229,2,2,1,1,99,2,8,49,4,14,0,1,3,5,1,1,0,1,1,2,0,1
2232,2,3,0,1,4,1,8,71,3,10,0,5,3,1,1,1,0,1,0,3,12,1
2259,4,2,1,1,2,2,5,48,6,14,0,1,3,1,1,1,0,1,1,2,26,1
2291,4,3,0,1,2,2,8,36,1,13,9,1,0,1,1,1,0,1,1,2,26,1
2298,4,3,0,1,3,2,8,51,1,13,14,1,3,1,1,1,0,1,1,2,26,1
